"filename", "language", "HTML", "Markdown", "Shell Script", "YAML", "JavaScript", "JSON", "Draw.io", "CSS", "XML", "SCSS", "Ruby", "JSON with Comments", "comment", "blank", "total"
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/mhchem.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 32, 0, 34
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/newcommand.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/noerrors.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/noundefined.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/physics.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/require.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/setoptions.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/tagformat.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/textcomp.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/textmacros.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/unicode.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/upgreek.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/input/tex/extensions/verb.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/latest.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/loader.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/mml-chtml.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/mml-svg.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/node-main.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/output/chtml.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/output/chtml/fonts/tex.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/output/svg.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/output/svg/fonts/tex.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/sre/mathmaps/de.js", "JavaScript", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 2, 126
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/sre/mathmaps/en.js", "JavaScript", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 2, 132
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/sre/mathmaps/es.js", "JavaScript", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 2, 123
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/sre/mathmaps/fr.js", "JavaScript", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 2, 126
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/sre/mathmaps/hi.js", "JavaScript", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 2, 126
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/sre/mathmaps/it.js", "JavaScript", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 2, 126
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/sre/mathmaps/nemeth.js", "JavaScript", 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 2, 114
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/sre/sre-node.js", "JavaScript", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/sre/sre_browser.js", "JavaScript", 0, 0, 0, 0, 875, 0, 0, 0, 0, 0, 0, 0, 123, 2, 1000
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/startup.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/tex-chtml-full.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 32, 0, 34
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/tex-chtml.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/tex-mml-chtml.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/tex-mml-svg.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/tex-svg-full.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 32, 0, 34
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/tex-svg.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/ui/lazy.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/ui/menu.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mathjax/ui/safe.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/mermaid/mermaid.min.js", "JavaScript", 0, 0, 0, 0, 2017, 0, 0, 0, 0, 0, 0, 0, 76, 222, 2315
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/package.json", "JSON", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/simple-jekyll-search/simple-jekyll-search.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/tocbot/tocbot.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 8
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/assets/lib/tocbot/tocbot.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/index copy.html", "HTML", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/index.html", "HTML", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/tools/run.sh", "Shell Script", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 55
"/Users/SagittAries/CoreDevelopment/ByteWielder/reforia.github.io/tools/test.sh", "Shell Script", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 16, 90
"Total", "-", 501, 8187, 114, 251, 3840, 37, 220, 7, 64, 323, 18, 24, 626, 2359, 16571
